,month,day,temp_dailyMin,temp_minGround,temp_dailyMean,temp_dailyMax,temp_7h,temp_14h,temp_19h,hum_dailyMean,hum_7h,hum_14h,hum_19h,sun_hours,skyCover_7h,skyCover_14h,skyCover_19h,wind_degrees,wind_mSec,precip,year
0,1,1,-6.2,-9.5,-3.7,-1.1,-6.0,-3.9,-4.0,93,94,91,95,5.9,0,0,10,141.0,3.1,0.3,2017
1,1,2,-7.2,-7.5,-1.0,5.3,-6.8,4.7,0.2,78,93,58,83,7.0,9,1,10,272.0,17.9,0.4,2017
2,1,3,-0.7,-3.3,1.1,2.8,-0.1,2.5,0.9,67,75,61,66,7.4,1,2,6,266.0,20.7,0.2,2017
3,1,4,0.9,-0.1,2.9,4.8,,,2.7,69,59,72,76,1.3,9,9,1,269.0,28.9,0.0,2017
4,1,5,-3.2,-0.8,-0.1,3.1,0.4,-1.2,-3.2,60,69,53,58,1.2,8,9,7,302.0,19.4,0.0,2017
5,1,6,-7.1,-6.8,-5.2,-3.2,-5.8,-4.8,-7.1,61,62,53,69,3.5,9,9,5,348.0,17.5,0.0,2017
6,1,7,-9.7,-10.3,-7.2,-4.6,-9.2,-4.7,-6.6,56,66,40,62,7.0,1,2,8,327.0,11.9,2.5,2017
7,1,8,-7.5,-7.5,-5.7,-3.8,-7.1,-4.7,-7.2,86,90,79,88,1.1,10,5,9,325.0,8.8,2.5,2017
8,1,9,-7.2,-11.1,-4.8,-2.4,-3.5,-2.7,-3.4,78,78,81,75,0.0,10,10,10,339.0,12.5,0.0,2017
9,1,10,-8.1,-6.8,-5.7,-3.2,-6.4,-6.5,-8.1,68,84,60,59,4.7,10,7,2,158.0,12.3,0.0,2017
10,1,11,-12.6,-16.0,-8.2,-3.7,-12.4,-4.0,,67,82,55,64,7.6,1,0,9,155.0,8.2,2.0,2017
11,1,12,-4.6,-5.9,1.4,7.4,,6.0,4.5,75,79,66,80,6.2,8,7,10,307.0,14.6,2.0,2017
12,1,13,0.4,-1.0,3.2,6.0,2.8,5.1,1.8,70,79,54,76,0.0,10,10,10,271.0,20.7,0.4,2017
13,1,14,-0.7,-1.4,1.1,2.8,0.0,40.0,2.0,73,66,85,69,0.1,7,10,4,264.0,19.9,1.7,2017
14,1,15,-0.2,-1.7,1.5,3.2,0.0,2.6,-0.1,69,73,61,72,4.6,1,5,3,272.0,13.9,0.8,2017
15,1,16,-3.7,-7.5,-1.9,0.0,-2.7,-0.3,-1.8,78,85,71,78,3.4,2,9,10,268.0,6.5,0.0,2017
16,1,17,-3.4,-4.5,-2.0,-0.6,-2.5,-0.8,-1.7,72,77,68,70,0.7,8,9,7,347.0,12.6,0.0,2017
17,1,18,-4.4,-4.1,-3.1,-1.7,-3.4,-1.8,-4.4,72,74,66,77,2.7,9,10,0,330.0,10.4,0.0,2017
18,1,19,-8.8,-11.2,-6.1,-3.4,-8.8,-3.8,-6.1,78,87,68,80,7.6,0,0,0,329.0,5.3,0.0,2017
19,1,20,-10.5,-12.4,-7.0,-3.4,-10.2,-3.6,-5.6,82,90,71,84,6.3,0,0,0,49.0,4.5,0.0,2017
20,1,21,-8.9,-11.2,-5.6,-2.2,-8.8,-3.2,-4.4,82,90,74,81,6.2,0,0,0,80.0,4.9,0.0,2017
21,1,22,-7.1,-10.0,-3.0,1.1,-6.9,1.0,-1.8,72,90,60,66,7.3,4,0,0,167.0,11.7,0.0,2017
22,1,23,-5.4,-5.7,-3.6,-1.7,-4.7,-4.7,-40.0,86,87,86,86,0.0,9,10,10,141.0,12.4,0.0,2017
23,1,24,-6.3,-6.0,-5.4,-4.5,-6.0,-5.0,-4.7,81,90,78,76,0.0,10,10,10,344.0,8.8,0.0,2017
24,1,25,-4.7,-4.6,-2.5,-0.2,-2.9,-0.5,-0.5,76,78,75,76,0.0,10,10,10,304.0,9.8,0.0,2017
25,1,26,-2.3,-2.6,-0.3,1.7,-2.0,1.5,-0.9,70,76,61,72,0.6,10,9,1,163.0,11.1,0.0,2017
26,1,27,-4.5,-5.7,-2.7,-0.8,-3.9,-2.6,-4.0,82,80,81,86,3.1,1,10,10,163.0,12.4,0.0,2017
27,1,28,-5.8,-5.2,-4.9,-4.0,-5.3,-5.0,-5.0,89,89,88,89,0.0,10,10,10,151.0,10.7,0.1,2017
28,1,29,-5.6,-5.3,-5.1,-4.6,-5.5,-4.8,-5.4,90,93,87,90,0.0,10,10,10,124.0,5.7,0.0,2017
29,1,30,-7.6,-6.4,-6.5,-5.3,-6.5,-5.9,-7.5,93,95,92,93,0.0,10,10,10,132.0,10.5,2.1,2017
30,1,31,-8.0,-7.7,-6.1,-4.2,-7.0,-5.2,-4.3,90,89,92,88,0.0,10,10,10,163.0,9.5,10.1,2017
31,2,1,-4.3,-4.5,-2.7,-1.0,-3.0,-1.1,-1.1,92,94,87,96,0.0,10,10,10,181.0,5.9,7.2,2017
32,2,2,-1.3,-1.2,-0.4,0.6,-1.1,0.5,-0.5,95,96,91,97,0.0,10,10,10,124.0,5.1,0.1,2017
33,2,3,-0.5,-0.3,0.7,1.9,0.0,1.8,1.0,97,98,92,100,0.0,10,10,10,300.0,5.2,0.0,2017
34,2,4,0.0,-0.9,2.9,5.7,0.3,5.6,2.5,89,94,78,94,2.2,9,2,10,335.0,7.6,0.0,2017
35,2,5,1.6,0.8,6.9,12.1,5.6,11.1,5.2,62,72,41,74,7.6,6,4,9,288.0,17.5,4.1,2017
36,2,6,2.1,-0.1,3.7,5.2,3.2,3.4,2.3,93,96,92,91,0.0,10,10,10,348.0,10.6,8.0,2017
37,2,7,0.3,0.0,2.1,3.9,,3.3,0.6,73,85,63,72,6.6,10,2,1,338.0,11.2,0.0,2017
38,2,8,-2.3,-3.9,-0.9,0.6,-1.5,-1.6,-2.3,75,80,71,73,0.0,10,10,10,20.0,9.1,0.0,2017
39,2,9,-3.6,-3.4,-1.7,0.3,-3.5,0.2,-0.6,79,84,74,80,0.4,10,9,10,115.0,5.8,0.0,2017
40,2,10,-0.7,-0.9,0.9,2.4,0.2,1.7,1.5,72,88,64,65,0.4,10,9,9,155.0,15.1,0.0,2017
41,2,11,-0.5,-1.3,1.3,3.1,-0.4,1.5,1.4,79,84,79,75,0.6,7,9,9,152.0,13.2,0.0,2017
42,2,12,0.1,-1.1,1.7,3.3,0.3,2.7,2.2,72,79,68,68,0.0,9,10,9,123.0,9.7,0.0,2017
43,2,13,-2.5,-6.0,1.0,4.4,-2.5,4.3,0.7,74,90,61,72,9.1,0,0,0,140.0,7.3,0.0,2017
44,2,14,-3.1,-5.9,1.4,5.9,-3.0,5.3,1.7,80,90,68,83,9.2,1,0,0,91.0,7.0,0.0,2017
45,2,15,-2.8,-6.2,3.5,9.7,-2.7,9.2,3.7,67,94,46,61,9.7,0,1,0,48.0,4.3,0.0,2017
46,2,16,-2.3,-5.7,1.2,4.7,-2.3,4.4,-0.2,88,94,73,96,8.8,0,1,10,109.0,3.7,0.0,2017
47,2,17,-2.0,-1.9,2.1,6.2,-2.0,4.8,40.0,90,98,86,85,1.1,10,9,7,280.0,13.4,0.2,2017
48,2,18,3.6,2.1,5.0,6.3,4.2,6.2,3.8,84,86,79,88,0.4,10,10,4,259.0,10.7,2.4,2017
49,2,19,-1.6,-5.1,2.3,6.1,-1.5,5.6,2.1,89,97,80,89,4.9,1,9,3,71.0,4.3,0.0,2017
50,2,20,0.0,-3.6,4.7,9.4,,8.7,4.8,77,82,66,82,4.6,10,4,2,273.0,13.9,4.0,2017
51,2,21,3.9,0.8,7.7,11.4,8.6,10.4,10.5,78,81,80,73,0.5,9,10,7,280.0,23.5,4.4,2017
52,2,22,5.9,2.2,10.4,14.8,7.2,14.3,11.6,74,96,60,66,2.6,10,9,5,257.0,20.3,1.7,2017
53,2,23,10.5,8.5,14.7,18.8,11.5,18.4,11.9,52,66,30,60,2.4,9,9,9,290.0,17.4,1.6,2017
54,2,24,6.5,3.0,11.2,15.9,8.1,10.7,6.5,54,71,39,53,1.0,9,9,6,244.0,19.5,1.6,2017
55,2,25,0.9,-2.4,5.4,9.8,1.0,8.8,4.8,55,73,38,55,9.1,4,5,9,311.0,11.8,0.0,2017
56,2,26,0.0,-2.6,5.1,10.1,1.1,9.4,8.8,56,75,46,46,3.0,9,10,9,293.0,5.1,0.0,2017
57,2,27,-0.5,-3.9,6.6,13.6,0.0,11.0,11.1,57,86,47,37,8.2,3,9,8,139.0,13.1,0.0,2017
58,2,28,2.3,-1.2,6.9,11.5,2.7,11.3,,63,76,51,62,5.0,9,9,10,279.0,21.8,0.9,2017
59,3,1,5.7,5.0,8.8,11.9,,11.3,8.2,50,65,38,48,3.7,10,5,1,260.0,16.3,0.9,2017
60,3,2,3.3,-0.4,8.4,13.4,5.6,,9.8,57,81,47,43,3.3,10,8,3,267.0,19.5,0.5,2017
61,3,3,2.9,-1.6,9.0,15.1,3.9,14.8,10.6,52,61,34,60,8.8,6,9,6,152.0,14.9,0.0,2017
62,3,4,5.0,1.7,12.8,20.6,5.3,20.1,15.0,53,85,28,47,8.5,8,2,9,158.0,18.9,0.0,2017
63,3,5,8.9,6.6,12.0,15.0,10.7,13.0,8.9,59,55,43,80,1.2,7,10,9,272.0,14.1,0.0,2017
64,3,6,4.5,0.2,8.4,12.3,7.0,11.7,9.2,54,68,38,55,3.7,9,7,9,279.0,16.7,0.0,2017
65,3,7,3.8,0.5,7.4,10.9,5.1,8.7,6.9,72,79,65,72,3.1,9,8,7,298.0,13.8,1.6,2017
66,3,8,3.4,1.9,7.8,12.1,3.5,11.1,6.7,61,76,46,62,9.3,5,3,3,344.0,10.2,2.7,2017
67,3,9,3.9,0.3,8.7,13.4,7.8,13.3,11.0,71,88,55,71,1.5,10,9,9,289.0,13.6,3.0,2017
68,3,10,5.7,3.9,8.4,11.0,40.0,7.1,6.8,70,70,74,66,0.6,7,10,10,324.0,17.1,3.2,2017
69,3,11,4.6,3.2,7.8,10.9,5.3,10.2,,54,71,42,48,5.5,8,6,9,306.0,12.4,0.0,2017
70,3,12,2.9,1.4,5.8,8.6,3.0,7.2,,59,74,49,55,6.7,3,5,9,12.0,8.6,0.0,2017
71,3,13,0.8,-2.7,6.2,11.5,1.2,10.5,6.4,62,78,47,62,10.2,0,1,4,335.0,8.6,0.0,2017
72,3,14,1.4,-2.7,7.4,13.4,40.0,,9.9,58,78,42,55,4.5,9,7,3,293.0,13.2,0.0,2017
73,3,15,6.1,1.4,9.7,13.2,9.0,12.6,11.7,58,62,57,55,1.2,4,10,6,290.0,11.3,0.0,2017
74,3,16,5.5,1.7,11.4,17.3,,16.5,13.1,47,69,25,46,9.5,8,4,3,277.0,13.4,0.0,2017
75,3,17,3.5,0.6,12.0,20.5,4.8,20.0,13.8,53,75,32,53,8.7,2,7,7,314.0,23.6,9.0,2017
76,3,18,6.8,4.0,10.3,13.8,7.7,10.3,10.1,77,86,72,73,0.1,10,10,9,266.0,26.6,17.4,2017
77,3,19,5.5,4.9,8.6,11.6,6.0,9.0,11.4,83,81,86,83,0.0,10,10,9,306.0,13.0,11.1,2017
78,3,20,10.9,8.2,14.3,17.6,11.5,16.8,13.2,64,74,52,66,5.2,9,7,5,270.0,12.9,0.1,2017
79,3,21,7.6,4.6,12.9,18.2,11.1,17.6,14.4,61,76,46,62,5.8,9,9,8,273.0,10.8,0.0,2017
80,3,22,7.0,8.0,10.7,14.4,10.9,8.4,7.0,77,76,78,77,0.0,10,10,9,354.0,10.4,0.0,2017
81,3,23,4.4,1.4,7.7,11.0,5.6,10.2,,80,87,71,83,2.3,10,9,4,249.0,7.0,0.0,2017
82,3,24,6.3,2.7,9.4,12.4,8.5,11.2,10.2,70,80,66,64,1.0,10,10,9,18.0,10.8,0.0,2017
83,3,25,4.8,1.7,9.6,14.4,6.1,13.1,9.2,51,67,37,49,10.0,7,7,6,337.0,8.5,0.0,2017
84,3,26,4.3,2.5,8.2,12.0,5.2,11.4,7.3,46,64,28,46,11.4,4,1,1,48.0,10.7,0.0,2017
85,3,27,0.8,-3.5,8.3,15.7,2.9,14.0,10.4,48,71,31,41,12.0,0,0,2,52.0,6.5,0.0,2017
86,3,28,2.7,-1.3,12.1,21.5,5.6,19.8,14.6,41,55,24,45,12.2,1,0,1,267.0,9.2,0.0,2017
87,3,29,10.7,5.4,16.6,22.5,14.3,22.3,17.3,40,44,33,44,9.8,3,4,4,252.0,13.4,0.0,2017
88,3,30,14.0,11.9,17.3,20.5,14.1,18.4,15.7,51,55,44,53,2.7,9,9,6,300.0,10.3,0.0,2017
89,3,31,7.5,3.6,14.9,22.3,9.2,21.8,18.0,54,76,38,47,12.0,6,3,1,139.0,11.8,0.0,2017
90,4,1,10.2,5.8,17.0,23.7,12.4,22.8,19.3,44,58,32,41,12.1,0,0,1,147.0,17.3,0.0,2017
91,4,2,8.3,4.3,16.5,24.6,11.5,23.1,18.6,44,62,33,37,12.1,0,1,1,117.0,9.7,0.0,2017
92,4,3,8.9,3.9,15.5,22.0,12.6,20.7,16.7,54,64,43,54,10.2,1,3,5,33.0,11.3,0.2,2017
93,4,4,9.7,6.5,14.0,18.2,11.0,,14.1,57,72,46,53,8.4,6,7,9,308.0,17.1,2.0,2017
94,4,5,9.0,8.1,11.7,14.3,9.0,13.1,12.4,70,83,64,62,3.0,10,8,7,286.0,17.6,3.0,2017
95,4,6,6.6,5.3,9.8,13.0,7.7,,9.4,48,59,42,44,6.1,2,6,4,329.0,17.6,3.0,2017
96,4,7,5.6,4.7,7.6,9.5,5.7,7.6,8.3,87,83,92,87,0.0,10,10,10,298.0,14.3,14.5,2017
97,4,8,8.2,7.3,11.8,15.4,10.4,14.0,13.6,67,76,65,60,3.3,10,9,10,290.0,14.3,0.0,2017
98,4,9,5.5,0.8,12.3,19.0,8.9,18.1,13.7,60,84,41,55,12.2,1,2,0,111.0,6.2,0.0,2017
99,4,10,6.0,1.0,14.4,22.8,9.5,21.2,17.8,57,76,44,51,12.7,0,1,5,168.0,6.3,0.1,2017
100,4,11,9.3,7.7,13.7,18.0,9.3,13.3,10.9,53,66,44,48,6.5,10,8,8,348.0,15.9,0.1,2017
101,4,12,4.7,0.5,11.2,17.7,7.9,16.9,15.1,50,63,39,48,5.2,10,8,9,244.0,11.2,0.4,2017
102,4,13,9.9,9.5,12.5,15.1,11.2,12.5,10.0,78,87,74,72,1.0,10,9,9,9.0,11.9,3.1,2017
103,4,14,9.4,6.6,12.3,15.2,10.5,13.9,11.1,63,72,50,68,3.2,9,9,6,348.0,8.3,0.0,2017
104,4,15,6.2,1.0,11.6,16.9,9.8,15.7,14.4,62,79,48,58,0.9,9,9,9,262.0,14.8,0.7,2017
105,4,16,8.3,6.3,11.4,14.5,8.8,12.1,8.3,61,76,38,68,2.8,9,9,9,305.0,14.8,0.7,2017
106,4,17,5.9,3.3,8.9,11.9,6.5,9.6,7.5,82,86,70,91,2.1,9,9,10,287.0,11.6,19.2,2017
107,4,18,3.8,1.8,7.3,10.7,5.4,40.0,4.5,74,79,57,87,6.7,6,9,9,282.0,15.3,11.5,2017
108,4,19,0.9,0.3,2.7,4.5,1.0,1.5,1.4,92,88,93,95,0.0,10,10,10,340.0,19.1,14.5,2017
109,4,20,1.4,0.1,3.5,5.5,2.3,4.8,4.1,56,63,53,51,0.2,10,10,9,333.0,16.4,1.0,2017
110,4,21,1.8,-2.2,7.4,12.9,3.9,12.3,9.3,50,57,44,50,10.1,5,6,2,292.0,13.2,0.0,2017
111,4,22,5.6,4.7,9.8,14.0,10.2,12.9,5.6,64,49,54,90,2.4,10,10,10,304.0,17.2,3.6,2017
112,4,23,5.3,2.7,8.6,11.9,6.1,10.0,9.1,57,71,52,48,7.2,8,5,8,303.0,15.3,0.0,2017
113,4,24,3.4,-2.3,10.1,16.7,7.8,14.3,13.5,50,55,46,50,13.2,3,3,4,200.0,8.8,0.0,2017
114,4,25,4.5,0.5,13.4,22.2,9.1,21.1,16.2,60,80,42,58,12.9,5,5,7,324.0,13.7,0.0,2017
115,4,26,8.6,5.6,12.9,17.2,10.3,15.7,8.9,75,81,64,79,4.1,9,9,10,321.0,9.6,0.6,2017
116,4,27,5.5,5.4,7.3,9.0,5.8,7.7,40.0,87,92,80,89,0.0,10,10,10,311.0,8.1,4.3,2017
117,4,28,4.3,4.6,5.8,7.3,4.4,6.2,5.9,88,92,87,84,0.1,10,10,9,287.0,12.1,3.3,2017
118,4,29,3.9,1.7,9.1,14.2,40.0,,10.4,59,74,44,60,9.8,1,7,6,300.0,15.7,0.0,2017
119,4,30,2.7,-1.8,9.8,16.8,7.8,16.5,13.0,55,73,41,50,11.7,0,6,1,115.0,10.2,0.0,2017
120,5,1,9.6,7.9,13.6,17.6,40.0,,15.3,59,71,50,55,7.1,9,5,9,128.0,15.6,3.7,2017
121,5,2,6.0,5.6,12.3,18.6,7.7,17.4,14.5,60,78,46,56,8.8,10,7,2,285.0,16.0,3.7,2017
122,5,3,6.6,2.4,11.4,16.2,11.5,15.9,11.1,80,76,66,97,3.4,3,10,7,225.0,5.8,5.2,2017
123,5,4,6.5,3.1,11.3,16.0,10.4,,12.2,91,97,77,98,1.0,9,10,2,202.0,6.5,2.2,2017
124,5,5,8.5,4.3,13.3,18.1,11.5,17.2,14.6,71,84,60,68,3.5,8,7,10,286.0,12.1,0.0,2017
125,5,6,9.7,5.2,16.0,22.3,13.1,21.6,19.3,60,78,52,51,10.5,9,4,9,127.0,10.6,0.0,2017
126,5,7,13.0,10.1,16.2,19.4,54.8,15.7,14.0,85,84,86,84,3.9,9,8,9,309.0,16.0,4.0,2017
127,5,8,11.2,6.6,15.7,20.1,13.6,19.9,12.6,67,81,36,84,7.4,9,9,10,296.0,15.3,7.0,2017
128,5,9,6.1,7.2,9.4,12.6,7.1,9.1,7.1,68,96,55,54,1.8,10,10,4,337.0,13.0,6.8,2017
129,5,10,0.8,-2.7,8.7,16.6,6.3,14.7,13.0,56,69,47,53,13.9,8,8,1,128.0,9.2,0.0,2017
130,5,11,4.3,-0.2,13.5,22.6,8.9,20.7,20.2,60,78,48,53,13.8,1,2,9,95.0,7.9,0.0,2017
131,5,12,10.9,6.4,18.1,25.2,15.6,23.4,,59,72,47,57,6.1,9,6,9,284.0,10.2,0.0,2017
132,5,13,12.3,8.5,17.3,22.3,16.6,22.2,18.2,66,73,57,67,7.0,9,7,9,256.0,15.9,2.3,2017
133,5,14,11.8,7.1,18.1,24.4,17.0,22.6,18.6,65,68,58,70,10.6,1,9,9,285.0,10.9,0.1,2017
134,5,15,15.3,12.8,18.5,21.7,16.2,20.8,17.2,73,75,64,79,3.6,9,9,9,360.0,12.0,1.0,2017
135,5,16,12.6,8.7,18.2,23.8,17.0,23.0,19.9,55,68,43,55,12.3,7,2,8,305.0,10.2,0.0,2017
136,5,17,14.1,13.4,19.2,24.3,,89.6,20.4,48,66,40,38,10.9,7,2,1,81.0,7.0,0.0,2017
137,5,18,11.4,7.3,19.2,27.0,18.4,26.4,23.2,43,55,34,40,14.6,3,5,1,170.0,13.9,0.0,2017
138,5,19,15.9,12.7,21.9,27.8,19.6,26.9,24.3,45,54,40,42,14.7,1,1,1,257.0,25.1,0.0,2017
139,5,20,13.3,12.8,18.8,24.3,14.0,15.2,15.5,62,65,61,61,1.5,9,10,10,269.0,22.6,11.7,2017
140,5,21,12.2,11.6,15.8,19.4,12.6,17.2,16.6,73,87,64,68,6.8,10,6,6,280.0,15.7,11.7,2017
141,5,22,12.9,8.2,18.5,24.1,16.7,22.8,20.4,56,55,51,63,12.8,1,5,8,343.0,9.6,0.0,2017
142,5,23,14.6,11.8,20.4,26.2,,25.4,21.6,58,74,40,59,8.0,9,5,6,258.0,8.2,1.2,2017
143,5,24,14.4,10.1,18.1,21.7,16.8,19.8,17.2,60,76,58,46,3.7,9,8,9,300.0,13.3,4.6,2017
144,5,25,11.5,9.4,14.8,18.1,12.5,16.7,16.4,61,70,57,56,2.0,8,9,2,308.0,14.0,0.0,2017
145,5,26,11.3,5.9,17.5,23.6,,21.8,20.7,49,59,42,45,10.9,2,5,1,331.0,11.1,0.0,2017
146,5,27,13.5,8.8,19.5,25.4,19.0,24.6,21.3,48,60,41,43,14.3,0,2,1,357.0,8.4,0.0,2017
147,5,28,12.1,6.8,18.8,25.4,17.6,24.2,22.2,47,61,40,41,14.9,0,0,1,138.0,10.1,0.0,2017
148,5,29,12.6,7.6,21.0,29.3,17.3,27.7,25.2,48,66,34,45,14.6,8,3,5,108.0,5.5,0.0,2017
149,5,30,17.6,14.1,25.0,32.4,21.3,31.3,,50,67,40,44,12.7,4,3,6,300.0,12.9,0.0,2017
150,5,31,19.5,17.0,24.0,28.5,22.7,24.5,23.4,63,64,61,64,7.1,6,8,7,284.0,14.2,0.0,2017
151,6,1,19.0,15.7,23.0,27.0,20.1,26.0,23.4,48,57,42,46,10.9,7,6,8,318.0,9.3,0.0,2017
152,6,2,16.3,11.2,22.2,28.0,20.2,27.1,24.4,48,48,40,55,13.0,3,3,3,93.0,7.7,0.0,2017
153,6,3,16.6,12.5,22.7,28.7,21.2,27.4,,55,65,40,59,12.6,4,5,4,205.0,11.1,0.0,2017
154,6,4,16.9,12.3,22.0,27.0,22.4,23.3,17.1,69,65,53,88,6.5,7,10,9,269.0,18.4,2.4,2017
155,6,5,12.6,7.9,19.1,25.5,17.9,24.1,22.0,52,59,42,56,13.6,3,1,3,120.0,8.2,0.0,2017
156,6,6,15.5,11.4,21.6,27.7,,27.4,20.5,61,69,46,69,8.0,4,9,10,273.0,21.2,0.7,2017
157,6,7,14.5,12.0,17.5,20.5,14.9,18.7,16.3,53,60,43,57,1.6,9,9,7,297.0,11.1,0.7,2017
158,6,8,11.7,6.8,18.0,24.2,16.2,22.2,20.3,43,52,37,39,14.8,1,6,4,287.0,9.9,0.0,2017
159,6,9,11.5,5.7,19.5,27.4,17.6,26.6,24.0,43,56,34,40,14.6,3,2,8,126.0,12.4,4.8,2017
160,6,10,15.5,13.0,20.5,25.4,63.2,23.9,21.7,56,88,39,41,8.7,9,5,6,320.0,15.0,4.8,2017
161,6,11,12.6,7.8,19.6,26.6,19.2,25.5,23.2,47,65,35,41,15.2,1,3,7,331.0,7.6,0.0,2017
162,6,12,14.3,9.1,23.1,31.8,18.7,31.6,27.4,50,64,36,49,9.8,7,7,7,273.0,13.7,0.0,2017
163,6,13,18.2,12.2,23.6,29.0,19.5,28.3,25.3,38,49,31,33,14.6,1,1,3,246.0,13.2,0.0,2017
164,6,14,15.6,9.4,21.2,26.7,,24.9,23.4,42,55,35,36,12.6,5,3,3,309.0,9.2,0.0,2017
165,6,15,13.2,8.6,21.2,29.2,19.5,28.3,25.4,38,53,28,32,15.2,1,1,1,95.0,6.9,5.2,2017
166,6,16,16.9,12.6,22.8,28.6,18.3,26.4,21.9,62,93,37,55,4.2,9,9,9,268.0,17.1,5.2,2017
167,6,17,14.0,12.1,18.0,21.9,16.1,20.3,15.3,59,65,39,72,6.2,4,8,10,327.0,16.5,2.8,2017
168,6,18,14.0,12.9,19.6,25.1,18.6,24.1,22.7,48,61,39,43,12.0,4,5,1,334.0,12.7,0.6,2017
169,6,19,13.4,9.6,21.5,29.5,20.8,28.0,25.7,45,60,36,39,15.2,1,1,1,13.0,5.9,0.0,2017
170,6,20,15.3,10.4,24.7,34.0,21.3,131.2,30.3,43,62,32,35,15.0,0,1,5,248.0,9.1,0.0,2017
171,6,21,22.7,18.2,26.6,30.4,24.5,29.6,27.7,50,,,,11.3,1,7,8,331.0,9.1,0.0,2017
172,6,22,18.5,14.5,26.6,34.6,23.1,32.9,31.0,46,62,37,38,14.0,1,3,6,253.0,9.8,1.8,2017
173,6,23,18.8,17.4,25.2,31.6,21.1,30.4,29.1,53,82,38,40,6.7,9,8,7,338.0,21.3,6.1,2017
174,6,24,18.6,14.9,25.3,32.0,24.0,124.8,28.8,45,,,,13.7,3,1,3,281.0,15.9,0.0,2017
175,6,25,18.8,16.2,23.8,28.8,23.5,24.2,19.8,66,,,,5.1,9,10,7,265.0,11.6,6.4,2017
176,6,26,19.4,17.3,24.8,30.2,21.9,28.3,27.2,49,,,,11.0,5,5,1,290.0,11.6,0.0,2017
177,6,27,18.1,14.2,24.6,31.1,22.0,27.0,27.3,57,72,53,47,6.1,7,8,8,151.0,11.0,0.0,2017
178,6,28,18.7,14.7,26.1,33.4,23.5,32.8,27.9,48,,,,11.2,4,9,8,190.0,17.1,0.3,2017
179,6,29,18.7,16.2,23.3,27.9,21.9,20.1,23.5,56,60,64,44,8.7,5,9,9,269.0,18.7,1.0,2017
180,6,30,17.9,13.6,22.5,27.0,20.0,26.2,22.3,45,51,34,49,10.9,1,4,9,267.0,17.5,0.0,2017
